tweet,sentiment
"@neilhimself I thought it was just me! Agreed, it makes it harder to know what people are responding to now. ",0
@ImInappropriate damit I need to go get my money back ,0
mmm getting your blood taken doesn't make you feel too good. Not very excited about this medicine.  anna come home!,0
@Darkspyder86 only 2 more episodes after this week ,0
@d33pak I know.. not everyone has lazy fridays  @fraands,0
@drlisao sorry you're feeling low. ,0
I need followers! ,0
awe harry potter's over ,0
Still haven't cleaned.  I guess I'll go do that now... after I eat a bag of chips!,0
@tabloidterror I wouldn't know how to. ,0
Watching old school Smallville. :| I miss old school smallville. I actually like Lana then. And the characters were so chill. ,0
"@hush - it will surely kill me, my body has forgotten 'fun'. And I can't drink ",0
I need words of inspiration  where's @iamdiddy and @RevRunWisdom when you need them??,0
"@Deborahah Arggh, that's so so so bad...  I wish you to come... ",0
this time next week I will be in LDN BABY! I can't wait. It's such a nice day today... still white as a ghost. ,0
@TysonDueck Too bad. ,0
"Whoever is at Pride, I'm fucking jealous.. Wanted to meet some hot lesbians  instead I'm going to my highschool reunion, booo",0
@niiicolebby same and i realy wanted to see hey monday and tell elliot that i love him!! ,0
"@kamoosi you got nerve nudging me on twitter, with your lack of twitter use. ",0
is back from work and his hands are sore ,0
@franzne i'll miss you. ,0
Not feeling good...won't be cooking dinner tonight ,0
how time flys when ur having a break from tech.....long weekend is now over  got tech tomorrow but thats ok only one class,0
@michelleele awe. i love the threading technique. i forgot to buy eyedrops  so like now i'm dyingg.,0
http://twitpic.com/7j2uc - I miss my bubbles! ,0
Bleurg! I do not want to go to work tomorrow so much it hurts..... ,0
@ashleyymiller omg its so nt funny im bored nw  entertain me! I only have 1 bar on my phne to!  ly,0
@markhardy1974 Me too  #itm,0
"Wow, I just had a sleep now I feel more physically drained then before I went to sleep ",0
"@zoembie well, I am sorry to hear it none the less. ",0
"@franthestrange Burgled!  Its SO weird. I went in thinking that my coworker had set up my laptop with girl I was training, but uh.. no",0
"@dropdeadjemila yeah, sucks to be me now, huh?  but i heard Brokencyde are going to go here on 2010 ! hopefully *cross fingers*",0
@velvetdementia Word! Oh shit...I haven't bought my ticket yet. ,0
@OfficialAS i'll come for sure (well hopefully). Not sure about times etc... gaah stupid school ,0
misses her daddy. ,0
8th grade dance .............sooooo sad i cant stop crying ,0
Holly CRAP!!! It is 1:30 in the morn and  I'm up AGAIN ,0
Seems like i missed a lot the last hours! ,0
@RigoCroeze I missed you ,0
"@sunshinosaur but if there are, they are probably wast0red ",0
@foomin231 lisa... YOU... are amazing... come live with me! I currently live with 2938472394 people... none of which will make me a cake ,0
@SongwriterTC I sooooo wanna hear this lol &quot;handz n feet&quot; I'm mad I can't hear it on my phn thow  gotta wait till tomorrow,0
"Rain, rain, rain  Thanks for the summer, short as ever.",0
Crazy day! So Tired ,0
@shanedawson omg! Don't cry again!  u r sweet when u cry but u make me cry too ,0
"#squarespace no international winners yet    *jumps up and down waving* &quot;hello, European customers are entering this too!&quot;",0
I feel lonely. Why won't anybody talk to me? ,0
Feeling like crappp ,0
@slink77 that's when my appointment was! But I moved it to the 31st ,0
@mileycyrus cheer up pretty lady! no need to be  your fans love you! &lt;3,0
@lulugirl896 sorry I couldn't there for you today  hope everything is better now!,0
"@irishnessa Awe! That sucks, I'm sorry! ",0
"@Jocassels i'm really good thanks, went to see a house that had possibilites yesterday so fingers and toes crossed! working tonight ",0
"this french test is going to be tres mal, its too confusing! ",0
@katiebee09 'cause i'm off to sw but i dont wanna gan by mesell ,0
"i wish reemer were playing notts on my birthday on 26th may, that wouldve been goooooood! ",0
"did my nails (black and purple) 4 the first time in over 3 years. discovered i'm in possession of very poor, underdeveloped motor skills ",0
The worst part of my bday... The end. ,0
Anyone have any idea how to clean windows and doors that have all those little individual panes (pains)?  I am making a mess. ,0
i have a 77 in spanish so if i fail the final....its bad news...i might have to re-take the semester  we dont want that!!!!,0
how the hell did i get 87 followers?? i had 47 yesterday....oh well the mire the merrier...wait maybe its an ipod glitch... ,0
Listening to the new chimaira album...bit disappointing ,0
"heading to the dentist, this is gunna suck so bad. ",0
causes power failures in other people's apartments ,0
its too breakable ,0
"@H2_TheMovie That's what I get for writing up my Halloween interview w/ Danielle Harris. Darn, I was too late for the contest! ",0
"@Fashi0nistaLily _ You too Kinder  &lt;3 , next trip at London =^p",0
Why don't I win an iphone  bleh #squarespace,0
I am certanly not feeling good today...I have a cold ,0
awesome girls night with michelle!!!  back to work tomorrow ,0
@juliagalvin brent hasn't been posting  I have no one to lash out on,0
Just got a new BB gun its so cool but the guy in the shop gave us the wrong kind of shots so they curve up every time i fire ,0
sec2 camp was awesome! I miss him ,0
Dreams of sand in the bed...   yuck ?,0
Damn the new riserbars don't fit my bike ,0
@TOProject I'm jealous Rich! I still havent been ,0
"@blondemom978 I wish I could be unemployed!!!  LOL  jk  Have fun without me!   I'll probably meet them on Sunday, we're going to manch",0
@AFineFrenzy But m frm India ,0
8 outta 10 catz then an early night - work in the morning ,0
@_Cortney_ I is sowwie. ,0
I miss my boys ,0
@monomatic ouch ,0
I have the most unbelievable craving for Tab Energy right now. FUCK. Why'd they have to take it all away?  ,0
has absolutely NOTHING to do this weekend  ,0
@happysherpa did i mention all the servers wear kilts? it's a little gimmicky but it's a fun place. not the same thing as bein' there tho ,0
@CrazyEcho I hope you talk to me more than once a month ,0
"@ckbwop after some deep thought, no, if Caesars had O /8 you would still run bad ",0
http://bit.ly/z4Waf  #etsy Just listed an owl pillow and an American flag pillow- I miss the states ,0
@lauren108 sad face ,0
"do you know this feeling, when you give your whole power but you'll never have a chance to win?-it's so frustrating ",0
mouth is killing me  @ Home http://loopt.us/wTUEkQ.t,0
More Cities XL Feature Details http://bit.ly/JAOLH  Boo at the monthly costs  -- Sassan,0
I have no idea - what in the world do you do here?  I think I like facebook lots better.  ,0
@HOTTVampChick i haven't heard this song all the way thru  do you have it?,0
I think I failed todays exam ,0
"Aww, the batteries on my flashing birthday badge are dying ",0
Hello - very busy twitterless day  Any VM twits about in Bradford tomorrow? ÓÄ?Óëâ,0
@cort1268 I'm jealous I haven't been in a few years parents have a boat just stopped going ,0
@bdgrlaw Exactly! Wot was she thinking! But can i send he off to bed? Nooooo I'll just have put poo in her sho hrrumph! ,0
@MistyMontano Not as good as I'd hoped. The tomatoes that we had as starts are all that is left. The seedlings were attacked by our dogs. ,0
@thisishanasays I MISS YOU SOOOOOOO MUCH ,0
 going to get piÔøΩa colada mix to wallow in my sorrows,0
i need a phone ,0
@bekki_x I FEEL EXACTLY THE SAME WAY poor us ,0
I had the best weekend w/the fam. I don't wanna be @ work ,0
"@tastytouring I love anthropologie (esp. the shoes!), but i'm not a multi-gazzilionaire so it's a little out of my league. ",0
"I just changed into all work-out clothes, only to realize I'll never make it to dance class in time.      Sad Moment.",0
@JasonBradbury I wonder how many people are going form a 3G iPhone to a 3GS iPhone today.  Not many thanks to o2 ,0
my head still hurts  damn ... stress??,0
Dollhouse is finished ,0
man. me n the girls shulda went out. we anit even go bowling.  instead im hme. gettin lazy lol,0
Still kinda sick!!  woke up with a stiff neck now and this weather is not helping... Work till 5!  http://myloc.me/4rQq,0
Tis a sad day in the Walshy household.  My dearest hoover (Dyson) has decided to give up the ghost ,0
"Saturday night gsn, only one more week of it ",0
but not feeling v inspired due to lack of comany ,0
@Chris_Bayliss stupid work  im gonna be here till like fkn 9pm,0
Well twiter dont work with O2!! just with vodaphone ,0
"adult swim, bud light, and cosmo mag...kind of a lame saturday night. Someone come visit me ",0
@TheRealRouga im sooooo happy!! I missed my Rouga  WHEN are we chillin!!!,0
This movie is freaky and I'm watchin it alone ,0
On the way to lga... Don't want to leave New York ,0
laptop is running out of battery ,0
"morning twitters - another sunny day, wasted if ur indoors all day like me  just hung out some washing - wonder if a second load b4 work?",0
"logging out to watch True Blood; liking Lafayette, too bad I know what happens in book 2; wondering if that happens in season 2 ",0
 the end of him and me. very sad ending.,0
@negrita first stop for me will be Kaldis for a burger and a giorgis. Only there for the night for a meeting ,0
Fuck...my eyes are like piss holes in the snow ,0
http://twitpic.com/7zwlp - The scary swastika-buttoned jeans I nearly bought earlier today ,0
@dacraigster Babe @ShaeMAC22 tryna go in on me! ,0
@KappaChills not me  I'm still sick!,0
"my laptops being a douche  don't be a douche! please be normal! i shall clean you out, all better?",0
Grr the gate to hilt employee parking lot hates me! It never works when i scan my key ,0
6 tech. fouls ,0
"@Ste1987 as usual  ha, I'm used to it!",0
not osgood as the last game... ,0
@coffeemarc Returned it to amazon now I need to get a new one ,0
"I am already tired, not physically tired but mentally tired and stressed out. And it's only Monday ",0
I want my kitty ,0
p.p.s when you're far away  ,0
@renu19 I understand what you're saying  *sad face,0
@epicflailer *gulps* you are teeeeeasing me. it is not nice ,0
my dog is in so much pain ,0
@Djay23 is he just a shy boy or something? ,0
Doesn't want to go college  want to cuddle my babyyy,0
wonders if anyone wants to give him a job ,0
Who won it I dnt understan it tbh ,0
ay hindi pala sa leeds  toink lolol,0
my weekend was AMAZING!! wow! .. now back to work! ,0
i have a frekin ear ache nd its annoyin :@ ,0
I hate cleaning             -S u n n y,0
@ShazamSF awww ,0
@greggrunberg The link doesn't work ,0
Hunger is second only to war on the list of things that screw humans over! And i'm hovering around the 2nd spot right now ,0
@rob_james I think you best unfollow me ,0
I still have a headache. Hopefully today is a good day. Econ final then i'm done. Got soap in my eye washing my face tho ,0
Ugh i want my tattoo  i don't think i'm getting it any time soon  but for now i'm going to sleep. Good night twitter,0
@KiddKraddick there is no sound!!!!! ,0
@Trucco905 yay! glad you're getting use of the bits!! i wish we still had sephora in the uk ,0
@YumiFujii yeah i had dat one already ,0
I don't feel me so much good!!! so many thoughts for the head!! ,0
Working a double shift ,0
just got home from the mall!! haha! but still sad... my grandma was just burried yesterday... ,0
http://twitpic.com/7s31m - watching harold and kumar alone outside. I have some more movies if any one would care to watch w/ me. ,0
Just watched Hangover with the guyss. Ha funny shit. SAT in the morning ,0
I don't like dreaming about work ,0
Ugh im soooo sorry about those stupid tweets guys!!!! I dont no how to stop them...plz help ,0
